code,name,mktcap亿,日额万,①毛利率升,②CapEx增(代理),②在建同比(待核实),③OCF/净利,④预收增(代理),通过项数,备注
301529,福赛科技,126.71,37250.0,False,False,?,True,?,1,淘汰
002016,世荣兆业,38.43,7282.0,False,False,?,True,?,1,观察
002565,顺灏股份,91.05,39843.0,False,False,?,True,False,1,淘汰
301312,智立方,127.38,40340.0,True,False,?,False,?,1,淘汰
603687,大胜达,89.38,40449.0,False,False,?,True,?,1,淘汰
002094,青岛金王,39.73,40498.0,True,False,?,False,?,1,淘汰
300546,雄帝科技,35.26,40576.0,False,True,?,?,False,1,淘汰
300693,盛弘股份,125.52,40671.0,True,False,?,False,False,1,淘汰
300849,锦盛新材,34.59,7621.0,True,False,?,?,?,1,淘汰
301517,陕西华达,57.52,7385.0,False,True,?,?,?,1,淘汰
300421,力星股份,48.07,7395.0,False,False,?,True,?,1,淘汰
300095,华伍股份,34.24,7412.0,True,False,?,False,?,1,淘汰
300534,陇神戎发,40.04,38468.0,True,False,?,False,False,1,淘汰
000020,深华发Ａ,34.77,6947.0,True,False,?,False,False,1,淘汰
300867,圣元环保,46.9,7014.0,False,False,?,True,?,1,观察
301181,标榜股份,36.95,7017.0,False,False,?,True,?,1,淘汰
001225,和泰机电,31.07,7059.0,False,False,?,True,?,1,淘汰
603209,兴通股份,47.29,7086.0,False,False,?,True,?,1,观察
688330,宏力达,51.49,7109.0,False,True,?,False,?,1,淘汰
000788,北大医药,32.9,6817.0,False,False,?,True,?,1,淘汰
002973,侨银股份,51.7,6826.0,False,False,?,True,?,1,淘汰
301043,绿岛风,32.88,6856.0,False,False,?,True,?,1,淘汰
301175,中科环保,82.43,6861.0,False,False,?,True,?,1,淘汰
002279,久其软件,61.56,44490.0,False,False,?,?,True,1,淘汰
002733,雄韬股份,69.97,36211.0,False,False,?,True,?,1,淘汰
002785,万里石,79.43,36724.0,False,False,?,True,?,1,观察
601015,陕西黑猫,74.96,37107.0,True,False,?,?,?,1,淘汰
603058,永吉股份,41.88,35045.0,False,False,?,True,?,1,观察
688221,前沿生物-U,65.25,37592.0,False,False,?,True,False,1,观察
300745,欣锐科技,47.91,37664.0,False,False,?,True,False,1,观察
603906,龙蟠科技,147.94,37882.0,False,True,?,False,?,1,淘汰
002937,兴瑞科技,88.61,37923.0,False,False,?,True,?,1,淘汰
002933,新兴装备,32.78,7439.0,True,False,?,False,?,1,淘汰
601096,宏盛华源,112.09,7497.0,True,False,?,False,?,1,淘汰
600382,广东明珠,42.53,7548.0,False,False,?,True,False,1,淘汰
300887,谱尼测试,39.51,7553.0,False,True,?,?,?,1,淘汰
600505,西昌电力,38.64,7560.0,False,False,?,True,False,1,观察
301367,瑞迈特,58.21,7570.0,False,False,?,True,?,1,淘汰
000926,福星股份,35.05,7581.0,True,False,?,?,False,1,淘汰
600433,冠豪高新,58.81,7597.0,True,False,?,False,False,1,淘汰
002826,易明医药,33.77,7665.0,False,False,?,True,?,1,观察
001338,永顺泰,46.26,7685.0,False,False,?,True,?,1,淘汰
300313,天山生物,34.5,44799.0,True,False,?,False,False,1,淘汰
300970,华绿生物,30.83,44802.0,False,False,?,True,?,1,观察
301607,富特科技,98.4,45630.0,False,False,?,True,?,1,观察
603220,中贝通信,98.31,45751.0,False,True,?,False,?,1,淘汰
600821,金开新能,118.83,43381.0,False,False,?,True,False,1,淘汰
300348,长亮科技,84.65,43449.0,True,False,?,?,?,1,淘汰
002449,国星光电,40.39,6760.0,True,False,?,?,?,1,淘汰
688543,国科军工,107.49,45918.0,True,False,?,False,?,1,淘汰
603122,合富中国,53.98,46278.0,True,False,?,?,?,1,淘汰
301688,C格林生物,54.92,46338.0,?,?,?,True,?,1,淘汰
688328,深科达,71.22,46412.0,False,False,?,True,?,1,观察
300531,优博讯,54.78,35943.0,True,False,?,False,?,1,淘汰
300581,晨曦航空,60.35,36066.0,True,False,?,?,?,1,淘汰
603976,正川股份,61.47,36170.0,False,False,?,True,?,1,淘汰
300825,阿尔特,61.96,35249.0,True,False,?,False,?,1,淘汰
600251,冠农股份,84.15,35328.0,False,False,?,True,False,1,观察
002410,广联达,146.36,35364.0,True,False,?,False,?,1,淘汰
600969,郴电国际,37.67,35443.0,False,False,?,True,False,1,观察
603123,翠微股份,89.3,35486.0,True,False,?,?,False,1,淘汰
002553,南方精工,60.22,35726.0,False,False,?,True,?,1,淘汰
002868,绿康生化,40.14,35887.0,False,False,?,True,?,1,观察
300916,朗特智能,35.42,7720.0,False,False,?,True,?,1,淘汰
002713,东易日盛,87.34,7725.0,False,True,?,?,False,1,淘汰
002395,双象股份,35.4,7727.0,True,False,?,False,?,1,淘汰
300284,苏交科,65.67,7732.0,False,False,?,False,True,1,淘汰
300082,奥克股份,57.4,7740.0,True,False,?,False,?,1,淘汰
002030,达安基因,75.79,7770.0,True,False,?,?,False,1,淘汰
300043,星辉娱乐,58.85,34427.0,False,False,?,True,?,1,淘汰
301186,超达装备,39.91,7631.0,False,False,?,True,?,1,淘汰
002596,海南瑞泽,39.02,7638.0,True,False,?,?,False,1,淘汰
601366,利群股份,36.47,7925.0,True,False,?,?,False,1,淘汰
000007,全新好,43.03,7935.0,False,True,?,?,False,1,淘汰
002693,双成药业,36.29,7936.0,False,False,?,True,False,1,观察
000920,沃顿科技,53.55,7938.0,True,False,?,False,False,1,淘汰
601116,三江购物,62.22,34521.0,False,False,?,True,False,1,淘汰
300547,川环科技,58.85,34538.0,False,False,?,True,?,1,淘汰
600326,西藏天路,102.87,34630.0,True,False,?,?,?,1,淘汰
688661,和林微纳,147.18,34635.0,True,False,?,?,False,1,淘汰
300945,曼卡龙,34.49,34740.0,False,False,?,True,False,1,淘汰
600744,华银电力,126.13,34840.0,False,False,?,True,?,1,淘汰
000525,红太阳,61.63,7787.0,False,False,?,True,?,1,观察
601500,通用股份,62.69,7791.0,False,False,?,True,?,1,观察
600841,动力新科,80.49,7822.0,False,False,?,True,?,1,观察
603697,有友食品,42.47,7864.0,False,False,?,True,False,1,淘汰
600643,爱建集团,66.44,7870.0,False,False,?,True,False,1,淘汰
301182,凯旺科技,68.03,34067.0,True,False,?,?,False,1,淘汰
001299,美能能源,36.76,46611.0,False,False,?,True,?,1,淘汰
300731,科创新源,79.78,47151.0,False,True,?,?,?,1,淘汰
300065,海兰信,112.7,47566.0,False,True,?,False,?,1,淘汰
688239,航宇科技,104.39,47605.0,False,False,?,True,?,1,淘汰
600512,腾达建设,33.02,6762.0,False,False,?,False,True,1,淘汰
003033,征和工业,54.58,6783.0,False,False,?,True,?,1,淘汰
301072,中捷精工,46.16,6789.0,True,False,?,?,?,1,淘汰
300658,延江股份,34.47,6815.0,False,False,?,True,?,1,观察
300125,聆达股份,62.19,6622.0,False,True,?,False,?,1,淘汰
603316,诚邦股份,35.96,6627.0,True,False,?,False,False,1,淘汰
002527,新时达,73.27,6627.0,False,True,?,?,?,1,淘汰
300174,元力股份,66.1,47855.0,False,False,?,True,?,1,淘汰
000949,新乡化纤,129.07,48121.0,False,False,?,True,False,1,观察
301333,诺思格,54.25,34401.0,False,True,?,False,?,1,淘汰
300491,通合科技,59.11,34423.0,False,False,?,True,?,1,淘汰
688148,芳源股份,30.97,7899.0,False,False,?,True,False,1,观察
605580,恒盛能源,62.92,8133.0,False,False,?,True,False,1,观察
002090,金智科技,37.25,8138.0,True,False,?,False,?,1,淘汰
688196,卓越新能,45.25,8139.0,True,False,?,False,?,1,淘汰
603661,恒林股份,42.8,8143.0,False,False,?,True,False,1,淘汰
600780,通宝能源,72.57,7959.0,False,False,?,True,False,1,淘汰
301129,瑞纳智能,31.73,7962.0,True,False,?,False,?,1,淘汰
000593,德龙汇能,78.79,33334.0,False,False,?,True,?,1,淘汰
688323,瑞华泰,49.58,33356.0,True,False,?,?,?,1,淘汰
300969,恒帅股份,126.22,33394.0,False,False,?,True,?,1,淘汰
601952,苏垦农发,128.43,33782.0,False,False,?,True,False,1,淘汰
600691,潞化科技,71.52,33843.0,True,False,?,False,?,1,淘汰
603339,四方科技,38.8,33843.0,False,True,?,False,?,1,淘汰
688003,天准科技,146.11,33918.0,False,False,?,True,?,1,观察
000650,仁和药业,75.32,8054.0,False,False,?,True,False,1,淘汰
300922,天秦装备,31.3,34352.0,False,False,?,True,?,1,淘汰
002291,遥望科技,53.63,34391.0,True,False,?,False,?,1,淘汰
300872,天阳科技,78.29,32963.0,True,False,?,False,?,1,淘汰
002083,孚日股份,93.72,33050.0,False,False,?,True,?,1,观察
002645,华宏科技,131.57,48666.0,False,False,?,True,False,1,观察
688443,智翔金泰-U,85.25,6663.0,False,True,?,?,?,1,淘汰
002225,濮耐股份,41.96,6722.0,False,False,?,True,?,1,淘汰
688311,盟升电子,40.26,6740.0,True,False,?,?,False,1,淘汰
002570,贝因美,49.9,6743.0,False,False,?,True,?,1,淘汰
301555,惠柏新材,31.83,6743.0,True,False,?,False,?,1,淘汰
300099,尤洛卡,44.38,6756.0,False,False,?,True,False,1,淘汰
301366,一博科技,115.73,49212.0,False,False,?,True,?,1,观察
300459,汤姆猫,132.19,49887.0,False,False,?,True,False,1,观察
601929,吉视传媒,87.94,50150.0,False,True,?,?,False,1,淘汰
300094,国联水产,35.54,33112.0,False,False,?,True,False,1,观察
688377,迪威尔,44.38,8119.0,False,False,?,True,?,1,淘汰
603043,广州酒家,78.74,8123.0,False,False,?,True,?,1,淘汰
002646,天佑德酒,34.25,8127.0,False,False,?,True,?,1,淘汰
601218,吉鑫科技,43.61,8220.0,False,False,?,True,?,1,观察
002110,三钢闽光,73.84,8222.0,False,True,?,?,?,1,淘汰
600189,泉阳泉,56.93,8248.0,False,False,?,True,False,1,观察
002688,金河生物,44.21,8162.0,False,False,?,True,?,1,淘汰
603726,朗迪集团,45.09,8165.0,True,False,?,False,?,1,淘汰
000665,湖北广电,47.31,8185.0,True,False,?,?,?,1,淘汰
002232,启明信息,60.47,8186.0,True,False,?,False,False,1,淘汰
300829,金丹科技,39.73,32234.0,False,False,?,True,False,1,淘汰
300864,南大环境,46.06,32258.0,True,False,?,False,?,1,淘汰
002990,盛视科技,122.44,32341.0,True,False,?,False,False,1,淘汰
002112,三变科技,45.65,32343.0,False,False,?,True,?,1,淘汰
300576,容大感光,111.14,32350.0,False,False,?,True,False,1,淘汰
688378,奥来德,110.03,32470.0,False,False,?,True,?,1,观察
600686,金龙汽车,81.46,31392.0,False,False,?,True,False,1,观察
688689,银河微电,53.93,31648.0,False,False,?,True,?,1,观察
002322,理工能科,46.64,8080.0,True,False,?,False,?,1,淘汰
002413,雷科防务,107.13,31077.0,True,False,?,?,False,1,淘汰
002865,钧达股份,119.0,31146.0,True,False,?,?,?,1,淘汰
300681,英搏尔,65.74,31167.0,False,False,?,True,?,1,观察
300327,中颖电子,84.63,31366.0,False,False,?,True,?,1,观察
600729,重百集团,85.98,8370.0,False,False,?,True,False,1,淘汰
300963,中洲特材,53.34,8384.0,True,False,?,False,?,1,淘汰
300755,华致酒行,47.89,8397.0,True,False,?,?,?,1,淘汰
603999,读者传媒,34.73,8420.0,False,False,?,True,False,1,淘汰
603859,能科科技,100.83,31800.0,True,False,?,False,?,1,淘汰
002589,瑞康医药,48.45,31939.0,False,False,?,True,?,1,淘汰
603402,陕西旅游,73.16,31998.0,False,False,?,True,False,1,淘汰
603093,南华期货,140.05,32039.0,?,False,?,True,?,1,观察
603366,日出东方,63.66,32063.0,False,False,?,True,?,1,淘汰
603203,快克智能,135.3,32109.0,True,False,?,False,?,1,淘汰
603683,晶华新材,46.59,32133.0,False,False,?,True,?,1,淘汰
301631,壹连科技,80.63,32163.0,False,False,?,True,?,1,淘汰
300129,泰胜风能,81.72,8288.0,True,False,?,False,?,1,淘汰
301230,泓博医药,53.58,30667.0,False,False,?,True,False,1,淘汰
300846,首都在线,97.23,50273.0,False,True,?,?,?,1,淘汰
688158,优刻得-W,137.47,50320.0,False,False,?,True,False,1,观察
002382,蓝帆医疗,59.95,6511.0,False,False,?,True,?,1,观察
603610,麒盛科技,49.98,6514.0,False,False,?,True,?,1,淘汰
002550,千红制药,83.95,6515.0,False,False,?,True,?,1,淘汰
301295,美硕科技,38.02,6564.0,True,False,?,False,?,1,淘汰
601199,江南水务,54.71,6577.0,True,False,?,False,False,1,淘汰
001328,登康口腔,52.19,6603.0,False,False,?,True,?,1,淘汰
002935,天奥电子,66.57,6612.0,True,False,?,False,?,1,淘汰
301368,丰立智能,53.35,6616.0,True,False,?,?,?,1,淘汰
688030,山石网科,30.59,6379.0,True,False,?,?,?,1,淘汰
601002,晋亿实业,51.93,6381.0,False,False,?,True,False,1,观察
300599,雄塑科技,40.18,6384.0,True,False,?,False,?,1,淘汰
300184,力源信息,134.27,50551.0,False,True,?,False,?,1,淘汰
001317,三羊马,46.07,29534.0,False,False,?,False,True,1,淘汰
688678,福立旺,80.5,29573.0,False,False,?,True,?,1,观察
300542,新晨科技,40.54,29641.0,False,True,?,?,?,1,淘汰
688516,奥特维,129.3,28418.0,False,False,?,True,?,1,淘汰
000905,厦门港务,143.9,28493.0,False,False,?,True,False,1,淘汰
002386,天原股份,76.28,8455.0,False,False,?,True,?,1,观察
002833,弘亚数控,80.45,8463.0,False,False,?,True,False,1,淘汰
300217,东方电热,62.08,8471.0,False,False,?,True,False,1,淘汰
300643,万通智控,41.15,8486.0,False,False,?,True,?,1,淘汰
301293,三博脑科,106.93,29945.0,False,False,?,True,?,1,淘汰
603559,中通国脉,42.41,30491.0,True,False,?,False,?,1,淘汰
600072,中船科技,136.11,30561.0,True,False,?,?,False,1,淘汰
688633,星球石墨,39.07,8516.0,False,False,?,True,False,1,观察
600467,好当家,35.79,8517.0,False,False,?,True,False,1,淘汰
000589,贵州轮胎,67.62,8540.0,False,False,?,True,?,1,观察
688277,天智航-U,69.13,8267.0,True,False,?,?,?,1,淘汰
000428,华天酒店,47.79,29126.0,True,False,?,?,False,1,淘汰
600936,北投科技,91.07,51231.0,True,False,?,False,?,1,淘汰
002421,达实智能,71.68,51373.0,True,False,?,?,False,1,淘汰
300976,达瑞电子,110.33,51579.0,False,False,?,True,?,1,淘汰
300107,建新股份,39.28,6404.0,True,False,?,False,?,1,淘汰
002021,中捷资源,31.92,6432.0,True,False,?,?,?,1,淘汰
301096,百诚医药,47.48,6437.0,True,False,?,False,?,1,淘汰
301391,卡莱特,43.56,6445.0,False,False,?,True,?,1,观察
300369,绿盟科技,64.61,55609.0,True,False,?,?,False,1,淘汰
300687,赛意信息,117.83,55919.0,True,False,?,False,?,1,淘汰
601999,出版传媒,39.39,52527.0,False,False,?,False,True,1,淘汰
000823,超声电子,86.21,52643.0,False,False,?,True,?,1,淘汰
300071,福石控股,41.64,52647.0,False,False,?,True,?,1,观察
605168,三人行,100.6,29255.0,True,False,?,False,?,1,淘汰
301551,无线传媒,88.8,29396.0,True,False,?,False,?,1,淘汰
300296,利亚德,136.68,29525.0,False,False,?,True,?,1,淘汰
301449,天溯计量,38.46,8724.0,True,False,?,False,?,1,淘汰
002516,旷达科技,79.57,8724.0,False,False,?,True,False,1,观察
600658,电子城,46.64,8725.0,True,False,?,?,False,1,淘汰
000762,西藏矿业,115.52,28570.0,False,False,?,True,?,1,观察
600666,奥瑞德,96.3,28631.0,True,False,?,?,?,1,淘汰
000721,西安饮食,41.49,28727.0,True,False,?,?,False,1,淘汰
301070,开勒股份,83.21,28785.0,True,False,?,False,False,1,淘汰
600982,宁波能源,54.54,8614.0,False,False,?,True,False,1,淘汰
002777,久远银海,52.83,8656.0,False,False,?,False,True,1,淘汰
300810,中科海讯,30.27,8664.0,False,False,?,?,True,1,淘汰
002092,中泰化学,124.92,27957.0,False,False,?,True,False,1,观察
603928,兴业股份,38.67,8543.0,False,False,?,True,?,1,观察
001237,惠康科技,75.73,8551.0,True,False,?,False,?,1,淘汰
300686,智动力,37.66,8574.0,True,False,?,?,False,1,淘汰
688237,超卓航科,51.35,8582.0,False,False,?,True,False,1,观察
002042,华孚时尚,66.67,8587.0,False,False,?,True,False,1,观察
002469,三维化学,41.01,6294.0,True,False,?,False,?,1,淘汰
600903,贵州燃气,78.57,54630.0,False,False,?,True,False,1,淘汰
688556,高测股份,65.38,27592.0,False,True,?,?,?,1,淘汰
001400,江顺科技,66.36,27720.0,False,False,?,True,?,1,淘汰
688418,震有科技,60.56,8907.0,True,False,?,?,?,1,淘汰
002135,东南网架,69.5,8921.0,False,False,?,True,False,1,淘汰
301658,首航新能,92.08,8936.0,True,False,?,?,?,1,淘汰
300215,电科院,48.54,8939.0,False,False,?,True,?,1,观察
300039,上海凯宝,56.17,8947.0,False,False,?,True,False,1,淘汰
300158,振东制药,52.39,8952.0,True,False,?,?,?,1,淘汰
300132,诺斯贝尔,32.85,8965.0,False,False,?,True,?,1,观察
688116,天奈科技,127.77,28099.0,True,False,?,False,?,1,淘汰
688061,灿瑞科技,59.05,28135.0,True,False,?,?,?,1,淘汰
300118,东方日升,107.62,28294.0,True,False,?,?,False,1,淘汰
600199,金种子酒,49.53,28302.0,True,False,?,?,False,1,淘汰
000990,诚志股份,110.08,28350.0,False,False,?,True,False,1,观察
300578,会畅科技,32.71,8766.0,False,True,?,?,?,1,淘汰
301279,金道科技,38.88,8803.0,True,False,?,False,False,1,淘汰
300457,赢合科技,138.95,27241.0,False,False,?,True,?,1,淘汰
002170,芭田股份,114.0,27286.0,False,False,?,True,?,1,观察
300128,锦富技术,67.03,27395.0,True,False,?,?,?,1,淘汰
002631,德尔未来,87.78,53396.0,True,False,?,?,?,1,淘汰
688655,迅捷兴,56.16,53522.0,True,False,?,False,?,1,淘汰
301021,英诺激光,106.75,53871.0,False,False,?,True,False,1,观察
603078,江化微,121.59,54004.0,False,False,?,True,?,1,淘汰
301373,凌玮科技,103.84,54263.0,False,False,?,True,?,1,淘汰
300705,九典制药,55.33,6357.0,False,False,?,True,False,1,淘汰
002054,德美化工,35.15,6368.0,False,False,?,True,False,1,观察
300194,福安药业,46.16,6374.0,False,False,?,True,False,1,淘汰
002166,莱茵生物,50.21,6263.0,False,False,?,True,?,1,观察
300453,三鑫医疗,47.88,6265.0,False,False,?,True,?,1,淘汰
301237,和顺科技,41.05,6280.0,True,False,?,False,?,1,淘汰
300481,濮阳惠成,40.6,9198.0,False,False,?,True,?,1,淘汰
002930,宏川智慧,43.46,9234.0,False,False,?,True,False,1,观察
301281,科源制药,50.64,9236.0,False,True,?,False,?,1,淘汰
000550,江铃汽车,148.39,9256.0,False,False,?,True,?,1,淘汰
600138,中青旅,52.99,9297.0,False,False,?,True,False,1,淘汰
002452,长高电气,73.26,25664.0,True,False,?,False,?,1,淘汰
002068,黑猫股份,59.86,25695.0,True,False,?,?,?,1,淘汰
002169,智光电气,97.99,26946.0,True,False,?,False,False,1,淘汰
600683,京投发展,70.74,26979.0,False,False,?,?,True,1,淘汰
002919,名臣健康,48.25,9007.0,False,True,?,?,?,1,淘汰
603212,赛伍技术,48.78,9012.0,False,True,?,?,?,1,淘汰
688811,有研复材,100.64,9016.0,False,False,?,True,?,1,淘汰
603607,京华激光,39.29,9106.0,False,False,?,True,False,1,淘汰
300523,辰安科技,48.76,9131.0,True,False,?,?,?,1,淘汰
000422,湖北宜化,135.3,26396.0,False,False,?,True,?,1,淘汰
002803,吉宏股份,95.29,26452.0,False,False,?,True,?,1,观察
300516,久之洋,90.44,26771.0,False,False,?,True,?,1,观察
600621,华鑫股份,145.87,26847.0,?,False,?,True,?,1,观察
300852,四会富仕,77.58,54636.0,True,False,?,False,?,1,淘汰
688559,海目星,132.53,54780.0,False,False,?,True,?,1,观察
300214,日科化学,54.16,54971.0,False,False,?,True,?,1,观察
603318,水发燃气,51.81,55069.0,False,False,?,True,?,1,观察
002212,天融信,78.43,55099.0,False,False,?,?,True,1,淘汰
000417,合百集团,49.13,55228.0,True,False,?,False,False,1,淘汰
002706,良信股份,108.49,55299.0,False,False,?,True,?,1,淘汰
600338,西藏珠峰,123.24,55393.0,False,False,?,True,?,1,淘汰
002632,道明光学,59.52,55588.0,False,False,?,True,False,1,淘汰
002284,亚太股份,75.76,55924.0,False,False,?,True,False,1,观察
300663,科蓝软件,42.97,56550.0,True,False,?,?,?,1,淘汰
688090,瑞松科技,106.33,56638.0,False,False,?,True,?,1,观察
605188,国光连锁,72.61,56996.0,False,False,?,True,False,1,淘汰
600094,大名城,92.3,9195.0,False,False,?,True,False,1,淘汰
603013,亚普股份,75.27,9528.0,False,False,?,True,?,1,淘汰
300267,尔康制药,66.62,9530.0,True,False,?,False,?,1,淘汰
000690,宝新能源,107.71,25866.0,False,False,?,True,?,1,淘汰
301488,豪恩汽电,97.15,26010.0,False,False,?,True,?,1,淘汰
000536,华映科技,99.58,26130.0,True,False,?,?,False,1,淘汰
300079,数码视讯,72.01,26147.0,False,False,?,True,False,1,观察
002734,利民股份,79.23,26164.0,False,True,?,False,?,1,淘汰
002728,特一药业,46.04,9324.0,False,False,?,True,?,1,淘汰
002866,传艺科技,41.6,9348.0,False,False,?,True,?,1,淘汰
600868,梅雁吉祥,53.34,9395.0,False,True,?,?,?,1,淘汰
603637,镇海股份,35.04,9404.0,False,False,?,True,?,1,淘汰
300119,瑞普生物,82.22,9462.0,False,False,?,True,False,1,淘汰
688176,亚虹医药-U,74.38,26476.0,True,False,?,?,?,1,淘汰
003039,顺控发展,79.35,26517.0,False,False,?,True,?,1,淘汰
688312,燕麦科技,65.73,26561.0,False,False,?,True,?,1,淘汰
300900,广联航空,77.7,26727.0,True,False,?,False,?,1,淘汰
301012,扬电科技,45.56,24720.0,False,True,?,False,?,1,淘汰
001313,粤海饲料,53.97,24816.0,True,False,?,False,?,1,淘汰
002635,安洁科技,98.49,24874.0,False,False,?,True,False,1,观察
002607,中公教育,125.2,24972.0,False,False,?,True,?,1,淘汰
688135,利扬芯片,63.75,25132.0,False,False,?,True,?,1,观察
301110,青木科技,48.67,25215.0,True,False,?,False,?,1,淘汰
603032,德新科技,44.8,25237.0,False,False,?,True,False,1,观察
301232,飞沃科技,104.34,25279.0,False,True,?,False,?,1,淘汰
688401,路维光电,130.1,25296.0,False,False,?,True,?,1,观察
603300,海南华铁,97.96,25357.0,False,False,?,True,?,1,淘汰
002649,博彦科技,58.79,25486.0,True,False,?,False,False,1,淘汰
603207,小方制药,40.8,25528.0,False,False,?,True,?,1,淘汰
300464,星徽股份,36.31,9477.0,False,False,?,True,?,1,观察
000720,新能泰山,48.0,9489.0,True,False,?,?,False,1,淘汰
301256,华融化学,49.58,9505.0,True,False,?,False,?,1,淘汰
000782,恒申新材,51.49,9508.0,True,False,?,?,?,1,淘汰
300920,润阳科技,45.28,6161.0,False,False,?,True,?,1,淘汰
301007,德迈仕,47.23,9577.0,False,False,?,True,False,1,淘汰
603344,星德胜,47.0,9585.0,False,False,?,True,?,1,淘汰
300055,万邦达,49.87,9593.0,True,False,?,False,?,1,淘汰
301202,朗威股份,49.02,9598.0,True,False,?,False,False,1,淘汰
300539,横河精密,47.56,9600.0,False,False,?,True,?,1,淘汰
002221,东华能源,91.89,9600.0,True,False,?,False,False,1,淘汰
300233,金城医药,50.36,9620.0,False,False,?,True,?,1,观察
002108,沧州明珠,71.55,9628.0,True,False,?,False,?,1,淘汰
002674,兴业科技,68.75,23765.0,False,False,?,True,?,1,观察
301528,多浦乐,52.76,9530.0,False,False,?,True,False,1,淘汰
600262,北方股份,36.84,9555.0,False,False,?,True,?,1,观察
600250,南京商旅,30.68,24539.0,False,False,?,True,?,1,淘汰
601619,嘉泽新能,125.27,24569.0,False,False,?,True,False,1,淘汰
300562,乐心医疗,38.99,24579.0,False,False,?,True,?,1,观察
300802,矩子科技,66.62,24623.0,False,True,?,False,?,1,淘汰
688383,新益昌,122.97,24140.0,True,False,?,False,?,1,淘汰
301046,能辉科技,46.19,24266.0,True,False,?,?,?,1,淘汰
000019,深粮控股,82.18,24379.0,False,False,?,False,True,1,淘汰
002612,朗姿股份,74.24,24416.0,False,False,?,True,?,1,淘汰
600405,动力源,30.95,9559.0,True,False,?,?,?,1,淘汰
300302,同有科技,130.26,57329.0,True,False,?,False,?,1,淘汰
600551,时代出版,54.58,57350.0,False,True,?,False,False,1,淘汰
300191,潜能恒信,117.31,58217.0,False,False,?,True,False,1,观察
301632,广东建科,56.55,6195.0,True,False,?,False,?,1,淘汰
002390,信邦制药,58.32,6221.0,False,False,?,True,?,1,淘汰
002481,双塔食品,53.79,6232.0,False,False,?,True,?,1,淘汰
002286,保龄宝,31.04,6131.0,False,False,?,True,?,1,淘汰
605169,洪通燃气,35.7,6136.0,False,False,?,True,False,1,观察
300515,三德科技,32.57,6142.0,True,False,?,False,?,1,淘汰
600738,丽尚国潮,33.27,6155.0,False,False,?,True,False,1,淘汰
300752,隆利科技,35.58,6155.0,False,False,?,True,?,1,淘汰
603916,苏博特,47.08,23438.0,False,False,?,True,?,1,淘汰
600267,海正药业,137.38,23591.0,False,False,?,True,?,1,观察
002941,新疆交建,80.13,9799.0,False,False,?,False,True,1,淘汰
600478,科力远,80.63,9801.0,True,False,?,False,False,1,淘汰
603012,创力集团,65.17,23769.0,False,False,?,True,False,1,淘汰
688758,赛分科技,109.95,23946.0,True,False,?,False,?,1,淘汰
300860,锋尚文化,56.38,23965.0,True,False,?,?,?,1,淘汰
301439,泓淋电力,58.48,24014.0,False,False,?,False,True,1,淘汰
301421,波长光电,85.84,24041.0,False,False,?,True,?,1,观察
600152,维科技术,42.75,9684.0,False,False,?,?,True,1,淘汰
301161,唯万密封,34.21,9685.0,True,False,?,False,False,1,淘汰
301246,宏源药业,72.92,9707.0,False,True,?,False,?,1,淘汰
301193,家联科技,47.6,9734.0,True,False,?,?,?,1,淘汰
002669,康达新材,35.65,9740.0,False,False,?,False,True,1,淘汰
002752,昇兴股份,60.57,9766.0,False,False,?,True,False,1,观察
301596,瑞迪智驱,50.22,9766.0,False,True,?,False,?,1,淘汰
600506,统一股份,46.08,62934.0,False,False,?,True,False,1,观察
600315,上海家化,125.17,22882.0,False,False,?,True,?,1,观察
002849,威星智能,40.8,22970.0,True,False,?,False,?,1,淘汰
301091,深城交,105.98,23003.0,False,True,?,False,?,1,淘汰
600864,哈投股份,120.26,23034.0,True,False,?,False,?,1,淘汰
600477,杭萧钢构,58.5,9884.0,False,False,?,True,?,1,淘汰
002810,山东赫达,74.96,9904.0,False,False,?,True,?,1,观察
300451,创业慧康,54.53,9921.0,False,False,?,?,True,1,淘汰
603315,福鞍股份,37.51,9931.0,False,False,?,True,?,1,淘汰
002772,众兴菌业,43.47,23045.0,False,False,?,True,?,1,观察
688625,呈和科技,136.14,23184.0,False,False,?,True,?,1,淘汰
301151,冠龙节能,37.4,23188.0,False,False,?,True,?,1,淘汰
300959,线上线下,75.07,23253.0,True,False,?,?,?,1,淘汰
301053,远信工业,43.92,23341.0,True,False,?,False,?,1,淘汰
688261,东微半导,81.52,23375.0,True,False,?,False,?,1,淘汰
603158,腾龙股份,54.57,23435.0,False,False,?,True,?,1,淘汰
300168,万达信息,71.74,9852.0,True,False,?,?,False,1,淘汰
688039,当虹科技,37.66,9857.0,True,False,?,?,False,1,淘汰
300980,祥源新材,32.39,9859.0,False,True,?,False,?,1,淘汰
600593,大连圣亚,53.95,22619.0,False,False,?,True,False,1,观察
002132,恒星科技,58.72,22789.0,False,False,?,True,?,1,观察
000045,深纺织Ａ,55.51,6176.0,False,False,?,True,False,1,观察
300166,东方国信,144.17,59156.0,True,False,?,?,?,1,淘汰
603978,深圳新星,46.23,59963.0,False,False,?,True,?,1,观察
300331,苏大维格,122.56,60262.0,False,False,?,True,?,1,观察
002440,闰土股份,149.49,60610.0,False,False,?,True,?,1,观察
300008,天海防务,111.63,61210.0,True,False,?,False,?,1,淘汰
603601,再升科技,103.61,61822.0,False,False,?,True,?,1,淘汰
